PC=DDFF OP: INY ----(IMP)  A:AA X:55 Y:28, P:27, S:FB
PC=DE00 OP: JSR F9E4(ABS)  A:AA X:55 Y:29, P:25, S:FB
PC=F9E4 OP: BIT 0001(ZPG)  A:AA X:55 Y:29, P:25, S:F9
PC=F9E6 OP: SEC ----(IMP)  A:AA X:55 Y:29, P:E5, S:F9
PC=F9E7 OP: LDA 0001(IMM)  A:AA X:55 Y:29, P:E5, S:F9
PC=F9E9 OP: RTS ----(IMP)  A:01 X:55 Y:29, P:65, S:F9
PC=DE03 OP: STA 0055(ZPX)  A:01 X:55 Y:29, P:65, S:FB
PC=DE05 OP: ROR 0055(ZPX)  A:01 X:55 Y:29, P:65, S:FB
PC=DE07 OP: LDA 0055(ZPX)  A:01 X:55 Y:29, P:E5, S:FB
PC=DE09 OP: JSR F9EA(ABS)  A:80 X:55 Y:29, P:E5, S:FB
PC=F9EA OP: BCC FA08(REL)  A:80 X:55 Y:29, P:E5, S:F9
PC=F9EC OP: BEQ FA08(REL)  A:80 X:55 Y:29, P:E5, S:F9
PC=F9EE OP: BPL FA08(REL)  A:80 X:55 Y:29, P:E5, S:F9
PC=F9F0 OP: BVC FA08(REL)  A:80 X:55 Y:29, P:E5, S:F9
PC=F9F2 OP: CMP 0080(IMM)  A:80 X:55 Y:29, P:E5, S:F9
PC=F9F4 OP: BNE FA08(REL)  A:80 X:55 Y:29, P:67, S:F9
PC=F9F6 OP: CLV ----(IMP)  A:80 X:55 Y:29, P:67, S:F9
PC=F9F7 OP: CLC ----(IMP)  A:80 X:55 Y:29, P:27, S:F9
PC=F9F8 OP: LDA 0055(IMM)  A:80 X:55 Y:29, P:26, S:F9
PC=F9FA OP: RTS ----(IMP)  A:55 X:55 Y:29, P:24, S:F9
PC=DE0C OP: INY ----(IMP)  A:55 X:55 Y:29, P:24, S:FB
PC=DE0D OP: STA 0055(ZPX)  A:55 X:55 Y:2A, P:24, S:FB
PC=DE0F OP: ROR 0055(ZPX)  A:55 X:55 Y:2A, P:24, S:FB
PC=DE11 OP: LDA 0055(ZPX)  A:55 X:55 Y:2A, P:25, S:FB
PC=DE13 OP: JSR F9FB(ABS)  A:2A X:55 Y:2A, P:25, S:FB
PC=F9FB OP: BCC FA08(REL)  A:2A X:55 Y:2A, P:25, S:F9
PC=F9FD OP: BEQ FA08(REL)  A:2A X:55 Y:2A, P:25, S:F9
PC=F9FF OP: BMI FA08(REL)  A:2A X:55 Y:2A, P:25, S:F9
PC=FA01 OP: BVS FA08(REL)  A:2A X:55 Y:2A, P:25, S:F9
PC=FA03 OP: CMP 002A(IMM)  A:2A X:55 Y:2A, P:25, S:F9
PC=FA05 OP: BNE FA08(REL)  A:2A X:55 Y:2A, P:27, S:F9
PC=FA07 OP: RTS ----(IMP)  A:2A X:55 Y:2A, P:27, S:F9
PC=DE16 OP: INY ----(IMP)  A:2A X:55 Y:2A, P:27, S:FB
PC=DE17 OP: JSR FA0A(ABS)  A:2A X:55 Y:2B, P:25, S:FB
PC=FA0A OP: BIT 0001(ZPG)  A:2A X:55 Y:2B, P:25, S:F9
PC=FA0C OP: SEC ----(IMP)  A:2A X:55 Y:2B, P:E5, S:F9
PC=FA0D OP: LDA 0080(IMM)  A:2A X:55 Y:2B, P:E5, S:F9
PC=FA0F OP: RTS ----(IMP)  A:80 X:55 Y:2B, P:E5, S:F9
PC=DE1A OP: STA 0055(ZPX)  A:80 X:55 Y:2B, P:E5, S:FB
PC=DE1C OP: ROL 0055(ZPX)  A:80 X:55 Y:2B, P:E5, S:FB
PC=DE1E OP: LDA 0055(ZPX)  A:80 X:55 Y:2B, P:65, S:FB
PC=DE20 OP: JSR FA10(ABS)  A:01 X:55 Y:2B, P:65, S:FB
PC=FA10 OP: BCC FA2E(REL)  A:01 X:55 Y:2B, P:65, S:F9
PC=FA12 OP: BEQ FA2E(REL)  A:01 X:55 Y:2B, P:65, S:F9
PC=FA14 OP: BMI FA2E(REL)  A:01 X:55 Y:2B, P:65, S:F9
PC=FA16 OP: BVC FA2E(REL)  A:01 X:55 Y:2B, P:65, S:F9
PC=FA18 OP: CMP 0001(IMM)  A:01 X:55 Y:2B, P:65, S:F9
PC=FA1A OP: BNE FA2E(REL)  A:01 X:55 Y:2B, P:67, S:F9
PC=FA1C OP: CLV ----(IMP)  A:01 X:55 Y:2B, P:67, S:F9
PC=FA1D OP: CLC ----(IMP)  A:01 X:55 Y:2B, P:27, S:F9
PC=FA1E OP: LDA 0055(IMM)  A:01 X:55 Y:2B, P:26, S:F9
PC=FA20 OP: RTS ----(IMP)  A:55 X:55 Y:2B, P:24, S:F9
PC=DE23 OP: INY ----(IMP)  A:55 X:55 Y:2B, P:24, S:FB
PC=DE24 OP: STA 0055(ZPX)  A:55 X:55 Y:2C, P:24, S:FB
PC=DE26 OP: ROL 0055(ZPX)  A:55 X:55 Y:2C, P:24, S:FB
PC=DE28 OP: LDA 0055(ZPX)  A:55 X:55 Y:2C, P:A4, S:FB
PC=DE2A OP: JSR FA21(ABS)  A:AA X:55 Y:2C, P:A4, S:FB
PC=FA21 OP: BCS FA2E(REL)  A:AA X:55 Y:2C, P:A4, S:F9
PC=FA23 OP: BEQ FA2E(REL)  A:AA X:55 Y:2C, P:A4, S:F9
PC=FA25 OP: BPL FA2E(REL)  A:AA X:55 Y:2C, P:A4, S:F9
PC=FA27 OP: BVS FA2E(REL)  A:AA X:55 Y:2C, P:A4, S:F9
PC=FA29 OP: CMP 00AA(IMM)  A:AA X:55 Y:2C, P:A4, S:F9
PC=FA2B OP: BNE FA2E(REL)  A:AA X:55 Y:2C, P:27, S:F9
PC=FA2D OP: RTS ----(IMP)  A:AA X:55 Y:2C, P:27, S:F9
PC=DE2D OP: LDA 00FF(IMM)  A:AA X:55 Y:2C, P:27, S:FB
PC=DE2F OP: STA 0055(ZPX)  A:FF X:55 Y:2C, P:A5, S:FB
PC=DE31 OP: STA 0001(ZPG)  A:FF X:55 Y:2C, P:A5, S:FB
PC=DE33 OP: BIT 0001(ZPG)  A:FF X:55 Y:2C, P:A5, S:FB
PC=DE35 OP: SEC ----(IMP)  A:FF X:55 Y:2C, P:E5, S:FB
PC=DE36 OP: INC 0055(ZPX)  A:FF X:55 Y:2C, P:E5, S:FB
PC=DE38 OP: BNE DE46(REL)  A:FF X:55 Y:2C, P:67, S:FB
PC=DE3A OP: BMI DE46(REL)  A:FF X:55 Y:2C, P:67, S:FB
PC=DE3C OP: BVC DE46(REL)  A:FF X:55 Y:2C, P:67, S:FB
PC=DE3E OP: BCC DE46(REL)  A:FF X:55 Y:2C, P:67, S:FB
PC=DE40 OP: LDA 0055(ZPX)  A:FF X:55 Y:2C, P:67, S:FB
PC=DE42 OP: CMP 0000(IMM)  A:00 X:55 Y:2C, P:67, S:FB
PC=DE44 OP: BEQ DE4A(REL)  A:00 X:55 Y:2C, P:67, S:FB
PC=DE4A OP: LDA 007F(IMM)  A:00 X:55 Y:2C, P:67, S:FB
PC=DE4C OP: STA 0055(ZPX)  A:7F X:55 Y:2C, P:65, S:FB
PC=DE4E OP: CLV ----(IMP)  A:7F X:55 Y:2C, P:65, S:FB
PC=DE4F OP: CLC ----(IMP)  A:7F X:55 Y:2C, P:25, S:FB
PC=DE50 OP: INC 0055(ZPX)  A:7F X:55 Y:2C, P:24, S:FB
PC=DE52 OP: BEQ DE60(REL)  A:7F X:55 Y:2C, P:A4, S:FB
PC=DE54 OP: BPL DE60(REL)  A:7F X:55 Y:2C, P:A4, S:FB
PC=DE56 OP: BVS DE60(REL)  A:7F X:55 Y:2C, P:A4, S:FB
PC=DE58 OP: BCS DE60(REL)  A:7F X:55 Y:2C, P:A4, S:FB
PC=DE5A OP: LDA 0055(ZPX)  A:7F X:55 Y:2C, P:A4, S:FB
PC=DE5C OP: CMP 0080(IMM)  A:80 X:55 Y:2C, P:A4, S:FB
PC=DE5E OP: BEQ DE64(REL)  A:80 X:55 Y:2C, P:27, S:FB
PC=DE64 OP: LDA 0000(IMM)  A:80 X:55 Y:2C, P:27, S:FB
PC=DE66 OP: STA 0055(ZPX)  A:00 X:55 Y:2C, P:27, S:FB
PC=DE68 OP: BIT 0001(ZPG)  A:00 X:55 Y:2C, P:27, S:FB
PC=DE6A OP: SEC ----(IMP)  A:00 X:55 Y:2C, P:E7, S:FB
PC=DE6B OP: DEC 0055(ZPX)  A:00 X:55 Y:2C, P:E7, S:FB
PC=DE6D OP: BEQ DE7B(REL)  A:00 X:55 Y:2C, P:E5, S:FB
PC=DE6F OP: BPL DE7B(REL)  A:00 X:55 Y:2C, P:E5, S:FB
PC=DE71 OP: BVC DE7B(REL)  A:00 X:55 Y:2C, P:E5, S:FB
PC=DE73 OP: BCC DE7B(REL)  A:00 X:55 Y:2C, P:E5, S:FB
PC=DE75 OP: LDA 0055(ZPX)  A:00 X:55 Y:2C, P:E5, S:FB
PC=DE77 OP: CMP 00FF(IMM)  A:FF X:55 Y:2C, P:E5, S:FB
PC=DE79 OP: BEQ DE7F(REL)  A:FF X:55 Y:2C, P:67, S:FB
PC=DE7F OP: LDA 0080(IMM)  A:FF X:55 Y:2C, P:67, S:FB
PC=DE81 OP: STA 0055(ZPX)  A:80 X:55 Y:2C, P:E5, S:FB
PC=DE83 OP: CLV ----(IMP)  A:80 X:55 Y:2C, P:E5, S:FB
PC=DE84 OP: CLC ----(IMP)  A:80 X:55 Y:2C, P:A5, S:FB
PC=DE85 OP: DEC 0055(ZPX)  A:80 X:55 Y:2C, P:A4, S:FB
PC=DE87 OP: BEQ DE95(REL)  A:80 X:55 Y:2C, P:24, S:FB
PC=DE89 OP: BMI DE95(REL)  A:80 X:55 Y:2C, P:24, S:FB
PC=DE8B OP: BVS DE95(REL)  A:80 X:55 Y:2C, P:24, S:FB
PC=DE8D OP: BCS DE95(REL)  A:80 X:55 Y:2C, P:24, S:FB
PC=DE8F OP: LDA 0055(ZPX)  A:80 X:55 Y:2C, P:24, S:FB
PC=DE91 OP: CMP 007F(IMM)  A:7F X:55 Y:2C, P:24, S:FB
PC=DE93 OP: BEQ DE99(REL)  A:7F X:55 Y:2C, P:27, S:FB
PC=DE99 OP: LDA 0001(IMM)  A:7F X:55 Y:2C, P:27, S:FB
PC=DE9B OP: STA 0055(ZPX)  A:01 X:55 Y:2C, P:25, S:FB
PC=DE9D OP: DEC 0055(ZPX)  A:01 X:55 Y:2C, P:25, S:FB
PC=DE9F OP: BEQ DEA5(REL)  A:01 X:55 Y:2C, P:27, S:FB
PC=DEA5 OP: LDA 0033(IMM)  A:01 X:55 Y:2C, P:27, S:FB
PC=DEA7 OP: STA 0078(ZPG)  A:33 X:55 Y:2C, P:25, S:FB
PC=DEA9 OP: LDA 0044(IMM)  A:33 X:55 Y:2C, P:25, S:FB
PC=DEAB OP: LDY 0078(IMM)  A:44 X:55 Y:2C, P:25, S:FB
PC=DEAD OP: LDX 0000(IMM)  A:44 X:55 Y:78, P:25, S:FB
PC=DEAF OP: SEC ----(IMP)  A:44 X:00 Y:78, P:27, S:FB
PC=DEB0 OP: BIT 0001(ZPG)  A:44 X:00 Y:78, P:27, S:FB
PC=DEB2 OP: LDX 0078(ZPY)  A:44 X:00 Y:78, P:E5, S:FB
PC=DEB4 OP: BCC DEC8(REL)  A:44 X:33 Y:78, P:65, S:FB
PC=DEB6 OP: BVC DEC8(REL)  A:44 X:33 Y:78, P:65, S:FB
PC=DEB8 OP: BMI DEC8(REL)  A:44 X:33 Y:78, P:65, S:FB
PC=DEBA OP: BEQ DEC8(REL)  A:44 X:33 Y:78, P:65, S:FB
PC=DEBC OP: CPX 0033(IMM)  A:44 X:33 Y:78, P:65, S:FB
PC=DEBE OP: BNE DEC8(REL)  A:44 X:33 Y:78, P:67, S:FB
PC=DEC0 OP: CPY 0078(IMM)  A:44 X:33 Y:78, P:67, S:FB
PC=DEC2 OP: BNE DEC8(REL)  A:44 X:33 Y:78, P:67, S:FB
PC=DEC4 OP: CMP 0044(IMM)  A:44 X:33 Y:78, P:67, S:FB
PC=DEC6 OP: BEQ DECC(REL)  A:44 X:33 Y:78, P:67, S:FB
PC=DECC OP: LDA 0097(IMM)  A:44 X:33 Y:78, P:67, S:FB
PC=DECE OP: STA 007F(ZPG)  A:97 X:33 Y:78, P:E5, S:FB
PC=DED0 OP: LDA 0047(IMM)  A:97 X:33 Y:78, P:E5, S:FB
PC=DED2 OP: LDY 00FF(IMM)  A:47 X:33 Y:78, P:65, S:FB
PC=DED4 OP: LDX 0000(IMM)  A:47 X:33 Y:FF, P:E5, S:FB
PC=DED6 OP: CLC ----(IMP)  A:47 X:00 Y:FF, P:67, S:FB
PC=DED7 OP: CLV ----(IMP)  A:47 X:00 Y:FF, P:66, S:FB
PC=DED8 OP: LDX 007F(ZPY)  A:47 X:00 Y:FF, P:26, S:FB
PC=DEDA OP: BCS DEEE(REL)  A:47 X:97 Y:FF, P:A4, S:FB
PC=DEDC OP: BVS DEEE(REL)  A:47 X:97 Y:FF, P:A4, S:FB
PC=DEDE OP: BPL DEEE(REL)  A:47 X:97 Y:FF, P:A4, S:FB
PC=DEE0 OP: BEQ DEEE(REL)  A:47 X:97 Y:FF, P:A4, S:FB
PC=DEE2 OP: CPX 0097(IMM)  A:47 X:97 Y:FF, P:A4, S:FB
PC=DEE4 OP: BNE DEEE(REL)  A:47 X:97 Y:FF, P:27, S:FB
PC=DEE6 OP: CPY 00FF(IMM)  A:47 X:97 Y:FF, P:27, S:FB
PC=DEE8 OP: BNE DEEE(REL)  A:47 X:97 Y:FF, P:27, S:FB
PC=DEEA OP: CMP 0047(IMM)  A:47 X:97 Y:FF, P:27, S:FB
PC=DEEC OP: BEQ DEF2(REL)  A:47 X:97 Y:FF, P:27, S:FB
PC=DEF2 OP: LDA 0000(IMM)  A:47 X:97 Y:FF, P:27, S:FB
PC=DEF4 OP: STA 007F(ZPG)  A:00 X:97 Y:FF, P:27, S:FB
PC=DEF6 OP: LDA 0047(IMM)  A:00 X:97 Y:FF, P:27, S:FB
PC=DEF8 OP: LDY 00FF(IMM)  A:47 X:97 Y:FF, P:25, S:FB
PC=DEFA OP: LDX 0069(IMM)  A:47 X:97 Y:FF, P:A5, S:FB
PC=DEFC OP: CLC ----(IMP)  A:47 X:69 Y:FF, P:25, S:FB
PC=DEFD OP: CLV ----(IMP)  A:47 X:69 Y:FF, P:24, S:FB
PC=DEFE OP: STX 007F(ZPY)  A:47 X:69 Y:FF, P:24, S:FB
PC=DF00 OP: BCS DF1A(REL)  A:47 X:69 Y:FF, P:24, S:FB
PC=DF02 OP: BVS DF1A(REL)  A:47 X:69 Y:FF, P:24, S:FB
PC=DF04 OP: BMI DF1A(REL)  A:47 X:69 Y:FF, P:24, S:FB
PC=DF06 OP: BEQ DF1A(REL)  A:47 X:69 Y:FF, P:24, S:FB
PC=DF08 OP: CPX 0069(IMM)  A:47 X:69 Y:FF, P:24, S:FB
PC=DF0A OP: BNE DF1A(REL)  A:47 X:69 Y:FF, P:27, S:FB
PC=DF0C OP: CPY 00FF(IMM)  A:47 X:69 Y:FF, P:27, S:FB
PC=DF0E OP: BNE DF1A(REL)  A:47 X:69 Y:FF, P:27, S:FB
PC=DF10 OP: CMP 0047(IMM)  A:47 X:69 Y:FF, P:27, S:FB
PC=DF12 OP: BNE DF1A(REL)  A:47 X:69 Y:FF, P:27, S:FB
PC=DF14 OP: LDA 007F(ZPG)  A:47 X:69 Y:FF, P:27, S:FB
PC=DF16 OP: CMP 0069(IMM)  A:69 X:69 Y:FF, P:25, S:FB
PC=DF18 OP: BEQ DF1E(REL)  A:69 X:69 Y:FF, P:27, S:FB
PC=DF1E OP: LDA 00F5(IMM)  A:69 X:69 Y:FF, P:27, S:FB
PC=DF20 OP: STA 004F(ZPG)  A:F5 X:69 Y:FF, P:A5, S:FB
PC=DF22 OP: LDA 0047(IMM)  A:F5 X:69 Y:FF, P:A5, S:FB
PC=DF24 OP: LDY 004F(IMM)  A:47 X:69 Y:FF, P:25, S:FB
PC=DF26 OP: BIT 0001(ZPG)  A:47 X:69 Y:4F, P:25, S:FB
PC=DF28 OP: LDX 0000(IMM)  A:47 X:69 Y:4F, P:E5, S:FB
PC=DF2A OP: SEC ----(IMP)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF2B OP: STX 004F(ZPY)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF2D OP: BCC DF45(REL)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF2F OP: BVC DF45(REL)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF31 OP: BMI DF45(REL)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF33 OP: BNE DF45(REL)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF35 OP: CPX 0000(IMM)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF37 OP: BNE DF45(REL)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF39 OP: CPY 004F(IMM)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF3B OP: BNE DF45(REL)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF3D OP: CMP 0047(IMM)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF3F OP: BNE DF45(REL)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF41 OP: LDA 004F(ZPG)  A:47 X:00 Y:4F, P:67, S:FB
PC=DF43 OP: BEQ DF49(REL)  A:00 X:00 Y:4F, P:67, S:FB
PC=DF49 OP: RTS ----(IMP)  A:00 X:00 Y:4F, P:67, S:FB
PC=C62C OP: JSR E1AA(ABS)  A:00 X:00 Y:4F, P:67, S:FD
PC=E1AA OP: LDA 00FF(IMM)  A:00 X:00 Y:4F, P:67, S:FB
PC=E1AC OP: STA 0001(ZPG)  A:FF X:00 Y:4F, P:E5, S:FB
PC=E1AE OP: LDA 00AA(IMM)  A:FF X:00 Y:4F, P:E5, S:FB
PC=E1B0 OP: STA 0633(ABS)  A:AA X:00 Y:4F, P:E5, S:FB
PC=E1B3 OP: LDA 00BB(IMM)  A:AA X:00 Y:4F, P:E5, S:FB
PC=E1B5 OP: STA 0689(ABS)  A:BB X:00 Y:4F, P:E5, S:FB
PC=E1B8 OP: LDX 0000(IMM)  A:BB X:00 Y:4F, P:E5, S:FB
PC=E1BA OP: LDA 0066(IMM)  A:BB X:00 Y:4F, P:67, S:FB
PC=E1BC OP: BIT 0001(ZPG)  A:66 X:00 Y:4F, P:65, S:FB
PC=E1BE OP: SEC ----(IMP)  A:66 X:00 Y:4F, P:E5, S:FB
PC=E1BF OP: LDY 0000(IMM)  A:66 X:00 Y:4F, P:E5, S:FB
PC=E1C1 OP: LDY 0633(ABX)  A:66 X:00 Y:00, P:67, S:FB
PC=E1C4 OP: BPL E1D8(REL)  A:66 X:00 Y:AA, P:E5, S:FB
PC=E1C6 OP: BEQ E1D8(REL)  A:66 X:00 Y:AA, P:E5, S:FB
PC=E1C8 OP: BVC E1D8(REL)  A:66 X:00 Y:AA, P:E5, S:FB
PC=E1CA OP: BCC E1D8(REL)  A:66 X:00 Y:AA, P:E5, S:FB
PC=E1CC OP: CMP 0066(IMM)  A:66 X:00 Y:AA, P:E5, S:FB
PC=E1CE OP: BNE E1D8(REL)  A:66 X:00 Y:AA, P:67, S:FB
PC=E1D0 OP: CPX 0000(IMM)  A:66 X:00 Y:AA, P:67, S:FB
PC=E1D2 OP: BNE E1D8(REL)  A:66 X:00 Y:AA, P:67, S:FB
PC=E1D4 OP: CPY 00AA(IMM)  A:66 X:00 Y:AA, P:67, S:FB
PC=E1D6 OP: BEQ E1DC(REL)  A:66 X:00 Y:AA, P:67, S:FB
PC=E1DC OP: LDX 008A(IMM)  A:66 X:00 Y:AA, P:67, S:FB
PC=E1DE OP: LDA 0066(IMM)  A:66 X:8A Y:AA, P:E5, S:FB
PC=E1E0 OP: CLV ----(IMP)  A:66 X:8A Y:AA, P:65, S:FB
PC=E1E1 OP: CLC ----(IMP)  A:66 X:8A Y:AA, P:25, S:FB
PC=E1E2 OP: LDY 0000(IMM)  A:66 X:8A Y:AA, P:24, S:FB
PC=E1E4 OP: LDY 0689(ABX)  A:66 X:8A Y:00, P:26, S:FB
PC=E1E7 OP: BPL E1FB(REL)  A:66 X:8A Y:BB, P:A4, S:FB
PC=E1E9 OP: BEQ E1FB(REL)  A:66 X:8A Y:BB, P:A4, S:FB
PC=E1EB OP: BVS E1FB(REL)  A:66 X:8A Y:BB, P:A4, S:FB
PC=E1ED OP: BCS E1FB(REL)  A:66 X:8A Y:BB, P:A4, S:FB
PC=E1EF OP: CPY 00BB(IMM)  A:66 X:8A Y:BB, P:A4, S:FB
PC=E1F1 OP: BNE E1FB(REL)  A:66 X:8A Y:BB, P:27, S:FB
PC=E1F3 OP: CMP 0066(IMM)  A:66 X:8A Y:BB, P:27, S:FB
PC=E1F5 OP: BNE E1FB(REL)  A:66 X:8A Y:BB, P:27, S:FB
PC=E1F7 OP: CPX 008A(IMM)  A:66 X:8A Y:BB, P:27, S:FB
PC=E1F9 OP: BEQ E1FF(REL)  A:66 X:8A Y:BB, P:27, S:FB
PC=E1FF OP: LDY 0053(IMM)  A:66 X:8A Y:BB, P:27, S:FB
PC=E201 OP: LDA 00AA(IMM)  A:66 X:8A Y:53, P:25, S:FB
PC=E203 OP: LDX 0078(IMM)  A:AA X:8A Y:53, P:A5, S:FB
PC=E205 OP: STA 0678(ABS)  A:AA X:78 Y:53, P:25, S:FB
PC=E208 OP: JSR F7B6(ABS)  A:AA X:78 Y:53, P:25, S:FB
PC=F7B6 OP: CLC ----(IMP)  A:AA X:78 Y:53, P:25, S:F9
PC=F7B7 OP: LDA 00FF(IMM)  A:AA X:78 Y:53, P:24, S:F9
PC=F7B9 OP: STA 0001(ZPG)  A:FF X:78 Y:53, P:A4, S:F9
PC=F7BB OP: BIT 0001(ZPG)  A:FF X:78 Y:53, P:A4, S:F9
PC=F7BD OP: LDA 0055(IMM)  A:FF X:78 Y:53, P:E4, S:F9
PC=F7BF OP: RTS ----(IMP)  A:55 X:78 Y:53, P:64, S:F9
PC=E20B OP: ORA 0678(ABX)  A:55 X:78 Y:53, P:64, S:FB
PC=E20E OP: JSR F7C0(ABS)  A:FF X:78 Y:53, P:E4, S:FB
PC=F7C0 OP: BCS F7CB(REL)  A:FF X:78 Y:53, P:E4, S:F9
PC=F7C2 OP: BPL F7CB(REL)  A:FF X:78 Y:53, P:E4, S:F9
PC=F7C4 OP: CMP 00FF(IMM)  A:FF X:78 Y:53, P:E4, S:F9
PC=F7C6 OP: BNE F7CB(REL)  A:FF X:78 Y:53, P:67, S:F9
PC=F7C8 OP: BVC F7CB(REL)  A:FF X:78 Y:53, P:67, S:F9
PC=F7CA OP: RTS ----(IMP)  A:FF X:78 Y:53, P:67, S:F9
PC=E211 OP: INY ----(IMP)  A:FF X:78 Y:53, P:67, S:FB
PC=E212 OP: LDA 0000(IMM)  A:FF X:78 Y:54, P:65, S:FB
PC=E214 OP: STA 0678(ABS)  A:00 X:78 Y:54, P:67, S:FB
PC=E217 OP: JSR F7CE(ABS)  A:00 X:78 Y:54, P:67, S:FB
PC=F7CE OP: SEC ----(IMP)  A:00 X:78 Y:54, P:67, S:F9
PC=F7CF OP: CLV ----(IMP)  A:00 X:78 Y:54, P:67, S:F9
PC=F7D0 OP: LDA 0000(IMM)  A:00 X:78 Y:54, P:27, S:F9
PC=F7D2 OP: RTS ----(IMP)  A:00 X:78 Y:54, P:27, S:F9
PC=E21A OP: ORA 0678(ABX)  A:00 X:78 Y:54, P:27, S:FB
PC=E21D OP: JSR F7D3(ABS)  A:00 X:78 Y:54, P:27, S:FB
PC=F7D3 OP: BNE F7DC(REL)  A:00 X:78 Y:54, P:27, S:F9
PC=F7D5 OP: BVS F7DC(REL)  A:00 X:78 Y:54, P:27, S:F9
PC=F7D7 OP: BCC F7DC(REL)  A:00 X:78 Y:54, P:27, S:F9
PC=F7D9 OP: BMI F7DC(REL)  A:00 X:78 Y:54, P:27, S:F9
PC=F7DB OP: RTS ----(IMP)  A:00 X:78 Y:54, P:27, S:F9
PC=E220 OP: INY ----(IMP)  A:00 X:78 Y:54, P:27, S:FB
PC=E221 OP: LDA 00AA(IMM)  A:00 X:78 Y:55, P:25, S:FB
PC=E223 OP: STA 0678(ABS)  A:AA X:78 Y:55, P:A5, S:FB
PC=E226 OP: JSR F7DF(ABS)  A:AA X:78 Y:55, P:A5, S:FB
PC=F7DF OP: CLC ----(IMP)  A:AA X:78 Y:55, P:A5, S:F9
PC=F7E0 OP: BIT 0001(ZPG)  A:AA X:78 Y:55, P:A4, S:F9
PC=F7E2 OP: LDA 0055(IMM)  A:AA X:78 Y:55, P:E4, S:F9
PC=F7E4 OP: RTS ----(IMP)  A:55 X:78 Y:55, P:64, S:F9
PC=E229 OP: AND 0678(ABX)  A:55 X:78 Y:55, P:64, S:FB
PC=E22C OP: JSR F7E5(ABS)  A:00 X:78 Y:55, P:66, S:FB
PC=F7E5 OP: BNE F7EE(REL)  A:00 X:78 Y:55, P:66, S:F9
PC=F7E7 OP: BVC F7EE(REL)  A:00 X:78 Y:55, P:66, S:F9
PC=F7E9 OP: BCS F7EE(REL)  A:00 X:78 Y:55, P:66, S:F9
PC=F7EB OP: BMI F7EE(REL)  A:00 X:78 Y:55, P:66, S:F9
PC=F7ED OP: RTS ----(IMP)  A:00 X:78 Y:55, P:66, S:F9
PC=E22F OP: INY ----(IMP)  A:00 X:78 Y:55, P:66, S:FB
PC=E230 OP: LDA 00EF(IMM)  A:00 X:78 Y:56, P:64, S:FB
PC=E232 OP: STA 0678(ABS)  A:EF X:78 Y:56, P:E4, S:FB
PC=E235 OP: JSR F7F1(ABS)  A:EF X:78 Y:56, P:E4, S:FB
PC=F7F1 OP: SEC ----(IMP)  A:EF X:78 Y:56, P:E4, S:F9
PC=F7F2 OP: CLV ----(IMP)  A:EF X:78 Y:56, P:E5, S:F9
PC=F7F3 OP: LDA 00F8(IMM)  A:EF X:78 Y:56, P:A5, S:F9
PC=F7F5 OP: RTS ----(IMP)  A:F8 X:78 Y:56, P:A5, S:F9
PC=E238 OP: AND 0678(ABX)  A:F8 X:78 Y:56, P:A5, S:FB
PC=E23B OP: JSR F7F6(ABS)  A:E8 X:78 Y:56, P:A5, S:FB
PC=F7F6 OP: BCC F801(REL)  A:E8 X:78 Y:56, P:A5, S:F9
PC=F7F8 OP: BPL F801(REL)  A:E8 X:78 Y:56, P:A5, S:F9
PC=F7FA OP: CMP 00E8(IMM)  A:E8 X:78 Y:56, P:A5, S:F9
PC=F7FC OP: BNE F801(REL)  A:E8 X:78 Y:56, P:27, S:F9
PC=F7FE OP: BVS F801(REL)  A:E8 X:78 Y:56, P:27, S:F9
PC=F800 OP: RTS ----(IMP)  A:E8 X:78 Y:56, P:27, S:F9
PC=E23E OP: INY ----(IMP)  A:E8 X:78 Y:56, P:27, S:FB
PC=E23F OP: LDA 00AA(IMM)  A:E8 X:78 Y:57, P:25, S:FB
PC=E241 OP: STA 0678(ABS)  A:AA X:78 Y:57, P:A5, S:FB
PC=E244 OP: JSR F804(ABS)  A:AA X:78 Y:57, P:A5, S:FB
PC=F804 OP: CLC ----(IMP)  A:AA X:78 Y:57, P:A5, S:F9
PC=F805 OP: BIT 0001(ZPG)  A:AA X:78 Y:57, P:A4, S:F9
PC=F807 OP: LDA 005F(IMM)  A:AA X:78 Y:57, P:E4, S:F9
PC=F809 OP: RTS ----(IMP)  A:5F X:78 Y:57, P:64, S:F9
PC=E247 OP: EOR 0678(ABX)  A:5F X:78 Y:57, P:64, S:FB
PC=E24A OP: JSR F80A(ABS)  A:F5 X:78 Y:57, P:E4, S:FB
PC=F80A OP: BCS F815(REL)  A:F5 X:78 Y:57, P:E4, S:F9
